datetime,open,high,low,close,Call,Call_v2
2025-07-02 09:15:00,196.0,214.9,193.0,208.05,0,0
2025-07-02 09:16:00,205.6,210.9,200.95,210.8,0,0
2025-07-02 09:17:00,210.3,221.0,210.3,216.2,0,0
2025-07-02 09:18:00,217.35,225.55,214.3,216.95,0,0
2025-07-02 09:19:00,218.45,221.4,216.4,217.85,0,0
2025-07-02 09:20:00,216.75,222.45,214.85,217.55,0,0
2025-07-02 09:21:00,216.65,222.6,213.05,219.7,0,0
2025-07-02 09:22:00,220.7,229.0,219.6,224.9,0,0
2025-07-02 09:23:00,224.2,227.95,224.1,225.75,0,0
2025-07-02 09:24:00,227.5,227.85,218.1,218.1,0,0
2025-07-02 09:25:00,216.6,218.4,208.0,210.65,0,0
2025-07-02 09:26:00,211.35,211.35,203.25,203.8,0,0
2025-07-02 09:27:00,202.55,205.2,196.85,198.4,0,0
2025-07-02 09:28:00,198.35,206.4,198.0,201.45,0,0
2025-07-02 09:29:00,201.9,205.65,201.55,202.35,0,0
2025-07-02 09:30:00,201.6,205.45,198.25,199.7,0,0
2025-07-02 09:31:00,198.65,200.05,193.5,197.2,0,0
2025-07-02 09:32:00,196.1,198.3,195.0,198.3,0,0
2025-07-02 09:33:00,199.8,199.8,191.0,192.6,0,0
2025-07-02 09:34:00,189.0,193.4,187.5,190.1,0,0
2025-07-02 09:35:00,190.95,195.8,190.95,193.4,0,0
2025-07-02 09:36:00,192.55,197.2,191.55,195.3,0,0
2025-07-02 09:37:00,194.75,196.6,190.2,194.2,0,0
2025-07-02 09:38:00,193.2,197.35,192.85,195.5,0,0
2025-07-02 09:39:00,196.3,196.65,193.35,193.65,0,0
2025-07-02 09:40:00,193.15,193.15,183.1,186.15,0,0
2025-07-02 09:41:00,185.25,189.9,184.85,187.15,0,0
2025-07-02 09:42:00,187.85,189.0,184.6,184.8,0,0
2025-07-02 09:43:00,185.1,186.2,179.25,183.2,0,0
2025-07-02 09:44:00,183.9,186.05,182.2,183.4,0,0
2025-07-02 09:45:00,182.45,184.6,178.0,180.6,0,0
2025-07-02 09:46:00,180.15,186.25,179.8,185.0,0,0
2025-07-02 09:47:00,184.8,186.0,183.15,183.15,0,0
2025-07-02 09:48:00,183.3,183.75,179.15,181.3,0,0
2025-07-02 09:49:00,181.35,188.0,181.35,188.0,0,0
2025-07-02 09:50:00,187.0,193.7,186.3,192.4,1,0
2025-07-02 09:51:00,192.2,193.15,190.7,192.45,0,0
2025-07-02 09:52:00,192.3,192.55,187.45,187.45,0,0
2025-07-02 09:53:00,187.9,189.2,184.0,187.8,0,0
2025-07-02 09:54:00,188.15,188.9,181.35,181.65,0,0
2025-07-02 09:55:00,183.15,188.5,183.0,187.85,0,0
2025-07-02 09:56:00,188.95,191.3,188.05,190.1,1,0
2025-07-02 09:57:00,190.4,191.0,186.15,187.45,0,0
2025-07-02 09:58:00,187.2,188.5,183.3,183.85,0,0
2025-07-02 09:59:00,183.05,183.05,178.65,180.0,0,0
2025-07-02 10:00:00,179.7,182.55,179.2,180.4,0,0
2025-07-02 10:01:00,180.15,180.8,165.4,167.05,0,0
2025-07-02 10:02:00,167.95,177.75,167.35,176.7,0,0
2025-07-02 10:03:00,178.55,179.2,176.3,178.8,1,0
2025-07-02 10:04:00,179.0,179.1,175.3,175.3,0,0
2025-07-02 10:05:00,175.2,175.65,170.3,172.1,0,0
2025-07-02 10:06:00,172.4,172.9,168.15,169.15,0,0
2025-07-02 10:07:00,168.8,169.7,164.0,168.0,0,0
2025-07-02 10:08:00,168.25,170.4,167.0,169.35,0,0
2025-07-02 10:09:00,169.4,170.0,168.4,169.95,1,0
2025-07-02 10:10:00,169.45,170.9,168.4,170.9,0,0
2025-07-02 10:11:00,172.2,175.1,171.55,173.6,0,0
2025-07-02 10:12:00,172.45,172.85,170.3,171.8,0,0
2025-07-02 10:13:00,172.25,173.4,169.75,170.0,0,0
2025-07-02 10:14:00,170.35,171.65,169.45,170.6,0,0
2025-07-02 10:15:00,170.6,171.0,162.95,165.7,0,0
2025-07-02 10:16:00,165.5,166.4,162.0,164.6,0,0
2025-07-02 10:17:00,164.5,164.5,156.05,160.0,0,0
2025-07-02 10:18:00,160.1,161.6,154.3,161.6,0,0
2025-07-02 10:19:00,160.75,162.7,160.2,161.9,0,0
2025-07-02 10:20:00,162.5,164.2,161.4,163.1,1,0
2025-07-02 10:21:00,163.75,164.75,161.1,164.75,0,0
2025-07-02 10:22:00,164.4,166.4,163.95,165.65,0,0
2025-07-02 10:23:00,166.25,166.9,164.65,166.0,0,0
2025-07-02 10:24:00,165.65,166.3,164.0,165.05,0,0
2025-07-02 10:25:00,165.2,166.0,163.0,163.35,0,0
2025-07-02 10:26:00,164.75,165.0,162.0,162.5,0,0
2025-07-02 10:27:00,162.2,165.9,162.2,165.2,0,0
2025-07-02 10:28:00,165.6,169.65,164.65,168.2,0,1
2025-07-02 10:29:00,168.75,168.9,163.2,163.35,0,0
2025-07-02 10:30:00,162.55,162.55,159.2,161.1,0,0
2025-07-02 10:31:00,161.6,162.7,159.3,162.25,0,0
2025-07-02 10:32:00,162.2,162.9,160.75,162.2,0,0
2025-07-02 10:33:00,161.75,162.15,160.85,160.85,0,0
2025-07-02 10:34:00,160.7,162.6,159.5,159.5,0,0
2025-07-02 10:35:00,160.3,161.1,157.0,157.0,0,0
2025-07-02 10:36:00,157.2,158.7,155.65,157.0,0,0
2025-07-02 10:37:00,156.95,158.05,155.4,155.85,0,0
2025-07-02 10:38:00,156.5,156.7,147.0,147.65,0,0
2025-07-02 10:39:00,147.45,148.95,144.4,147.0,0,0
2025-07-02 10:40:00,147.35,147.35,139.65,140.7,0,0
2025-07-02 10:41:00,140.2,143.1,138.15,142.5,0,0
2025-07-02 10:42:00,142.5,145.0,141.85,144.75,0,0
2025-07-02 10:43:00,144.0,146.4,143.65,145.15,1,0
2025-07-02 10:44:00,145.35,145.7,143.9,143.9,0,0
2025-07-02 10:45:00,143.8,144.9,142.2,143.6,0,0
2025-07-02 10:46:00,143.15,143.6,141.45,141.45,0,0
2025-07-02 10:47:00,141.9,145.3,141.9,145.2,1,0
2025-07-02 10:48:00,145.0,148.05,144.5,146.15,0,0
2025-07-02 10:49:00,145.55,145.55,140.1,140.1,0,0
2025-07-02 10:50:00,140.45,141.0,137.2,141.0,0,0
2025-07-02 10:51:00,141.2,141.2,138.9,139.8,0,0
2025-07-02 10:52:00,140.35,142.2,139.8,142.15,0,0
2025-07-02 10:53:00,142.1,142.6,140.6,141.75,0,0
2025-07-02 10:54:00,142.15,143.3,140.55,143.3,0,0
2025-07-02 10:55:00,143.9,144.8,143.05,144.45,0,0
2025-07-02 10:56:00,144.0,145.5,142.6,144.25,0,0
2025-07-02 10:57:00,144.0,145.45,143.75,144.55,0,0
2025-07-02 10:58:00,144.4,145.25,142.6,143.2,0,0
2025-07-02 10:59:00,143.45,144.0,141.2,142.05,0,0
2025-07-02 11:00:00,142.25,143.15,140.25,140.6,0,0
2025-07-02 11:01:00,140.7,140.8,135.0,136.3,0,0
2025-07-02 11:02:00,137.2,138.25,133.0,134.7,0,0
2025-07-02 11:03:00,134.55,134.55,129.15,133.0,0,0
2025-07-02 11:04:00,133.2,135.0,133.2,133.9,0,0
2025-07-02 11:05:00,134.1,134.1,130.8,131.1,0,0
2025-07-02 11:06:00,131.45,134.4,131.45,134.0,1,0
2025-07-02 11:07:00,133.9,134.2,131.7,132.9,0,0
2025-07-02 11:08:00,133.05,133.05,128.0,129.55,0,0
2025-07-02 11:09:00,129.3,129.7,123.65,124.75,0,0
2025-07-02 11:10:00,124.4,125.6,122.0,125.0,0,0
2025-07-02 11:11:00,125.5,126.25,123.5,123.5,0,0
2025-07-02 11:12:00,123.8,123.8,119.0,122.2,0,0
2025-07-02 11:13:00,122.1,124.7,121.7,123.75,0,0
2025-07-02 11:14:00,123.6,126.0,123.6,125.4,1,0
